person,prop,ppa,date,date_precision,date_prop,date_propLabel,pqv,s
https://beyond-notability.wikibase.cloud/entity/Q1047,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1870-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/0f8115c929e61c197c481c63ceeab035,https://beyond-notability.wikibase.cloud/entity/statement/Q1047-c81d796d-4fcf-f934-5df1-ed04928e5000
https://beyond-notability.wikibase.cloud/entity/Q2092,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,1867-07-31T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/46d9373c8bc60d9a10ada9a060d3a0ff,https://beyond-notability.wikibase.cloud/entity/statement/Q2092-c04076b9-450e-bcf2-6017-d407fa4acbf4
https://beyond-notability.wikibase.cloud/entity/Q606,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1871-01-04T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/594876b9ebf628af666c1d2e3f62fa6d,https://beyond-notability.wikibase.cloud/entity/statement/Q606-6ddab42a-4f14-ea3a-5d24-d58313f105c1
https://beyond-notability.wikibase.cloud/entity/Q974,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1870-12-12T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/8bdd790351be11ed2f307ae08c863740,https://beyond-notability.wikibase.cloud/entity/statement/Q974-45a6a676-40cb-8f02-fbd8-8a3e3b29b307
https://beyond-notability.wikibase.cloud/entity/Q786,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1871-08-29T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/19db401e55cc557d6d99e062df3426d0,https://beyond-notability.wikibase.cloud/entity/statement/Q786-8b5529e8-4c51-d455-99fd-45981834cacb
https://beyond-notability.wikibase.cloud/entity/Q606,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,1872-03-07T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/07a30013bddd8915b6b76452a37712de,https://beyond-notability.wikibase.cloud/entity/statement/Q606-1fdbf3a8-439a-6b9d-bd89-8891e74d9f34
https://beyond-notability.wikibase.cloud/entity/Q815,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1873-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/740703aba302ec7eb635d37dc22e8e03,https://beyond-notability.wikibase.cloud/entity/statement/Q815-a1ef0bb9-458a-08c4-7a76-9261d4033fb5
https://beyond-notability.wikibase.cloud/entity/Q815,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1875-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/24ba962848afd29e0e942815640526c2,https://beyond-notability.wikibase.cloud/entity/statement/Q815-e2b8eecc-4ea4-0709-b37b-f132be479cd3
https://beyond-notability.wikibase.cloud/entity/Q922,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1879-12-18T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/b6768cbac0fc79b8d679f3a99af7fbd7,https://beyond-notability.wikibase.cloud/entity/statement/Q922-230791a4-4a27-9623-8215-38b5c8b904d6
https://beyond-notability.wikibase.cloud/entity/Q1046,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1879-07-23T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/d1022a6f88d449abf2919c2d1ae60c45,https://beyond-notability.wikibase.cloud/entity/statement/Q1046-a16d8335-4f94-7502-c576-6c928f8e13e8
https://beyond-notability.wikibase.cloud/entity/Q1023,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1879-07-10T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/fdb87ecb217db1124c4390ce690c245b,https://beyond-notability.wikibase.cloud/entity/statement/Q1023-e1041032-4957-ddd8-74bb-d75e00c24253
https://beyond-notability.wikibase.cloud/entity/Q503,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1881-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/426f1669853306f1bd7dc572f86ea197,https://beyond-notability.wikibase.cloud/entity/statement/Q503-7ccb49ec-4564-599d-e2ba-a74fc356fc07
https://beyond-notability.wikibase.cloud/entity/Q2103,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1881-03-02T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/9d8ed86ff6ec8d7e4c68fb26537d8452,https://beyond-notability.wikibase.cloud/entity/statement/Q2103-72a74dc0-41cc-fafb-3c2e-5de28a1afcb8
https://beyond-notability.wikibase.cloud/entity/Q2143,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,1881-11-03T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/8cdb20d20b4bb989788513dc09693c29,https://beyond-notability.wikibase.cloud/entity/statement/Q2143-33fb13af-4a50-b4dc-f37d-ac002f2437ea
https://beyond-notability.wikibase.cloud/entity/Q606,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,1881-02-10T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/fdb7eb8916f88fbe17ae7e15f0005e38,https://beyond-notability.wikibase.cloud/entity/statement/Q606-7cb7d0da-4e53-6d13-0cc0-a8628b96680b
https://beyond-notability.wikibase.cloud/entity/Q815,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1881-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/426f1669853306f1bd7dc572f86ea197,https://beyond-notability.wikibase.cloud/entity/statement/Q815-697f3c6a-46d6-9f43-4c0e-b193e2712a47
https://beyond-notability.wikibase.cloud/entity/Q1024,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1881-07-27T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/eac65662b6f1df6425c046b353e34c76,https://beyond-notability.wikibase.cloud/entity/statement/Q1024-2c29a28e-4b7b-a61e-95d1-c25dcae33766
https://beyond-notability.wikibase.cloud/entity/Q815,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1882-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/e1f728a00a37239d4c906029186dd37c,https://beyond-notability.wikibase.cloud/entity/statement/Q815-8360b978-4744-f894-9d07-e4916266fd45
https://beyond-notability.wikibase.cloud/entity/Q908,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1879-08-12T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/0c49ea271e3ab7405e03572668802b2f,https://beyond-notability.wikibase.cloud/entity/statement/Q908-4b29b5ce-4790-f064-80b9-c526c2a8f0ed
https://beyond-notability.wikibase.cloud/entity/Q1023,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1882-08-07T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/32a1ee804e0e5514a238e1ac4b2fe45b,https://beyond-notability.wikibase.cloud/entity/statement/Q1023-328d09c2-4e0c-6c6e-964d-6b699773b6a9
https://beyond-notability.wikibase.cloud/entity/Q788,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1880-06-16T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/2b83663086a21ec6447e16b09df20b75,https://beyond-notability.wikibase.cloud/entity/statement/Q788-cf721c76-45e7-7476-b5a0-1b95d7da63e8
https://beyond-notability.wikibase.cloud/entity/Q815,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1880-08-31T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/5eb44890bcdddc614d884879638a44d6,https://beyond-notability.wikibase.cloud/entity/statement/Q815-5e823ae5-465a-12b2-0c5b-df0c7750cca6
https://beyond-notability.wikibase.cloud/entity/Q817,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1881-11-16T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/43051d51fadf4870117f47981a0fa7f4,https://beyond-notability.wikibase.cloud/entity/statement/Q817-b0d7ed5a-41dc-37f3-119b-33b58e1a448d
https://beyond-notability.wikibase.cloud/entity/Q1392,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,1879-05-08T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/7129e0da7bc64da94d6018e17b89efe7,https://beyond-notability.wikibase.cloud/entity/statement/Q1392-f8836750-4965-1eed-8d96-06b90c7725e2
https://beyond-notability.wikibase.cloud/entity/Q970,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q510,1880-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/b6738f8b37a5c22731161e23be317f01,https://beyond-notability.wikibase.cloud/entity/statement/Q970-2e2fe985-4084-49e1-38c7-4556df832d99
https://beyond-notability.wikibase.cloud/entity/Q1570,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,1880-12-16T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/e860980d16ce7a02958e3c42a897fd92,https://beyond-notability.wikibase.cloud/entity/statement/Q1570-0d5cb5b0-4e16-5c3b-bcf2-ffefcbe9998a
https://beyond-notability.wikibase.cloud/entity/Q988,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1918,1880-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/b6738f8b37a5c22731161e23be317f01,https://beyond-notability.wikibase.cloud/entity/statement/Q988-d74b22d5-47ec-baea-1197-8a82264047ff
https://beyond-notability.wikibase.cloud/entity/Q508,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q510,1881-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/426f1669853306f1bd7dc572f86ea197,https://beyond-notability.wikibase.cloud/entity/statement/Q508-16738975-4408-9705-0063-dc6ed95ebf78
https://beyond-notability.wikibase.cloud/entity/Q1384,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,1880-06-17T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/6648069c609d5e7b8689604c9504f295,https://beyond-notability.wikibase.cloud/entity/statement/Q1384-b6add1bc-490d-dd5c-44f0-d3e0fbafa3d0
https://beyond-notability.wikibase.cloud/entity/Q970,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q510,1881-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/426f1669853306f1bd7dc572f86ea197,https://beyond-notability.wikibase.cloud/entity/statement/Q970-2e2fe985-4084-49e1-38c7-4556df832d99
https://beyond-notability.wikibase.cloud/entity/Q988,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1918,1881-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/426f1669853306f1bd7dc572f86ea197,https://beyond-notability.wikibase.cloud/entity/statement/Q988-d74b22d5-47ec-baea-1197-8a82264047ff
https://beyond-notability.wikibase.cloud/entity/Q970,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q510,1882-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/e1f728a00a37239d4c906029186dd37c,https://beyond-notability.wikibase.cloud/entity/statement/Q970-2e2fe985-4084-49e1-38c7-4556df832d99
https://beyond-notability.wikibase.cloud/entity/Q2496,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,1879-05-29T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/1e2096237b43d34bea9c5b724b859166,https://beyond-notability.wikibase.cloud/entity/statement/Q2496-a38fb1d3-4a49-534e-97e0-3e0c2f4b92b3
https://beyond-notability.wikibase.cloud/entity/Q988,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1918,1882-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/e1f728a00a37239d4c906029186dd37c,https://beyond-notability.wikibase.cloud/entity/statement/Q988-d74b22d5-47ec-baea-1197-8a82264047ff
https://beyond-notability.wikibase.cloud/entity/Q1027,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,1881-11-30T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/2b4183070b8871568e7897c2f9800950,https://beyond-notability.wikibase.cloud/entity/statement/Q1027-f0807b62-45c7-6f9a-2124-780fc252e1f7
https://beyond-notability.wikibase.cloud/entity/Q488,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1416,1880-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/b6738f8b37a5c22731161e23be317f01,https://beyond-notability.wikibase.cloud/entity/statement/Q488-a30a9922-40a1-2bb1-f76b-9ddcf27f9d6a
https://beyond-notability.wikibase.cloud/entity/Q2103,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,1881-03-02T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/9d8ed86ff6ec8d7e4c68fb26537d8452,https://beyond-notability.wikibase.cloud/entity/statement/Q2103-a75beb15-4551-9b4a-392f-b76040c4d51a
https://beyond-notability.wikibase.cloud/entity/Q815,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1876-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/0943e2481b50454be40ace4714a8602c,https://beyond-notability.wikibase.cloud/entity/statement/Q815-4a016609-4f18-5256-1c9a-04c4ebd62fdb
https://beyond-notability.wikibase.cloud/entity/Q500,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1878-04-02T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/2475ea283e6af4cd51c63e1a921bfae8,https://beyond-notability.wikibase.cloud/entity/statement/Q500-5f156f33-448c-5c28-42fa-0b6afc7f9def
https://beyond-notability.wikibase.cloud/entity/Q815,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1877-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/7b227987dcbaf14d08a58c52bdb367f0,https://beyond-notability.wikibase.cloud/entity/statement/Q815-1d6c21ea-416c-9dd7-68a5-193e2ef4b754
https://beyond-notability.wikibase.cloud/entity/Q1023,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1878-06-04T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/16a39409bb26d7480c83b225f08a309c,https://beyond-notability.wikibase.cloud/entity/statement/Q1023-3c3006f6-4347-94d8-1834-927d60bac6be
https://beyond-notability.wikibase.cloud/entity/Q974,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1875-01-11T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/d586287f480bb13a8c830c62c70e1049,https://beyond-notability.wikibase.cloud/entity/statement/Q974-b281134c-4811-3e44-0d47-54c38abe06d7
https://beyond-notability.wikibase.cloud/entity/Q815,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1878-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/4b6fcb2429083a7ef5021ca23059c45c,https://beyond-notability.wikibase.cloud/entity/statement/Q815-8648ca27-409b-7dc1-f5c7-8350d2578ca3
https://beyond-notability.wikibase.cloud/entity/Q2110,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,1877-06-08T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/4851df025e8a3ee4d24cf207ec9ed21d,https://beyond-notability.wikibase.cloud/entity/statement/Q2110-1923940f-4a16-ac69-05db-9d0352061e1e
https://beyond-notability.wikibase.cloud/entity/Q1023,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1877-06-21T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/517176caeec4b3c5e3709f04c9732c63,https://beyond-notability.wikibase.cloud/entity/statement/Q1023-477bab0a-4b5a-bba1-6908-fb7fa5b56d2d
https://beyond-notability.wikibase.cloud/entity/Q1023,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1875-06-28T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/a118c8de254036d2995bdc793bda7eca,https://beyond-notability.wikibase.cloud/entity/statement/Q1023-816c51cc-4eb1-aad2-bb53-b6cbf25341b5
https://beyond-notability.wikibase.cloud/entity/Q1023,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1875-12-09T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/7c63bd5836bdc329e57bfa59f9d3f78a,https://beyond-notability.wikibase.cloud/entity/statement/Q1023-0793a435-4f4f-30fe-1364-dfdc7c9e6abb
https://beyond-notability.wikibase.cloud/entity/Q624,https://beyond-notability.wikibase.cloud/entity/P24,https://beyond-notability.wikibase.cloud/entity/Q682,1893-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/243b269ba51953efcbb66a5742ed2cbd,https://beyond-notability.wikibase.cloud/entity/statement/Q624-da367445-4221-a6f8-dd68-037e668e7dd8
https://beyond-notability.wikibase.cloud/entity/Q491,https://beyond-notability.wikibase.cloud/entity/P71,https://beyond-notability.wikibase.cloud/entity/Q31,1899-09-01T00:00:00Z,10,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/0f5f0bb9de66c46b228eb42a6cdf1b43,https://beyond-notability.wikibase.cloud/entity/statement/Q491-7ce1e8d4-4dee-ded2-2d00-2da6efd4434e
https://beyond-notability.wikibase.cloud/entity/Q815,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1884-02-12T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/7f45cdce1344a8d1e0104cba39609276,https://beyond-notability.wikibase.cloud/entity/statement/Q815-50bb044c-433f-e529-8834-5da0e87bf806
https://beyond-notability.wikibase.cloud/entity/Q815,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1884-08-28T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/6c8bf1eaed4da3ad9049ad9b7b1571c4,https://beyond-notability.wikibase.cloud/entity/statement/Q815-d820794e-43e1-f80d-47f8-0371ae8822a1
https://beyond-notability.wikibase.cloud/entity/Q1068,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1883-08-01T00:00:00Z,10,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/43dbe8c02ce54c311944ca2bfe173241,https://beyond-notability.wikibase.cloud/entity/statement/Q1068-98ef5517-4e1c-ac7b-71d0-020a257c46f2
https://beyond-notability.wikibase.cloud/entity/Q970,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1884-01-07T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/8b1cd30587f80a43f59f3dc5e31afa88,https://beyond-notability.wikibase.cloud/entity/statement/Q970-bd35c785-4321-2a58-f09d-a60960e05e82
https://beyond-notability.wikibase.cloud/entity/Q815,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1883-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/3985f6f63dd0f254f980808b6a8bee52,https://beyond-notability.wikibase.cloud/entity/statement/Q815-16b0c5d4-4efc-2ad3-489e-623992870c58
https://beyond-notability.wikibase.cloud/entity/Q815,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1884-11-25T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/bf09299321ae7f2ebcfc068d8c4cfa31,https://beyond-notability.wikibase.cloud/entity/statement/Q815-a0cb801f-475c-a97e-e99a-a6088d598e69
https://beyond-notability.wikibase.cloud/entity/Q911,https://beyond-notability.wikibase.cloud/entity/P120,https://beyond-notability.wikibase.cloud/entity/Q2117,1883-06-01T00:00:00Z,10,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/edb61d69106a962141c06164114feb87,https://beyond-notability.wikibase.cloud/entity/statement/Q911-9cd864ac-45cb-7faa-8473-a1cef1a03156
https://beyond-notability.wikibase.cloud/entity/Q894,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,1892-03-09T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/6feb4c1e3b766e0914df2ca390cee0b9,https://beyond-notability.wikibase.cloud/entity/statement/Q894-4bf74fa3-4c48-d85e-0498-18d64674a9be
https://beyond-notability.wikibase.cloud/entity/Q1032,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,1892-11-23T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/eef98d1d5b27edecdf08b69d64a5671a,https://beyond-notability.wikibase.cloud/entity/statement/Q1032-efb156ff-4e9c-1328-cd38-3230acba72d3
https://beyond-notability.wikibase.cloud/entity/Q606,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q651,1893-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/243b269ba51953efcbb66a5742ed2cbd,https://beyond-notability.wikibase.cloud/entity/statement/Q606-742fde26-47dd-373c-0e7e-c0df949d52ba
https://beyond-notability.wikibase.cloud/entity/Q1144,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,1892-03-10T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/516dd8278e84c07ac11883047e9063a5,https://beyond-notability.wikibase.cloud/entity/statement/Q1144-c03ad697-478d-c870-50de-a979eec1c713
https://beyond-notability.wikibase.cloud/entity/Q894,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q31,1892-11-23T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/eef98d1d5b27edecdf08b69d64a5671a,https://beyond-notability.wikibase.cloud/entity/statement/Q894-a0ac9b03-45a6-4959-cced-ddae397f8c4a
https://beyond-notability.wikibase.cloud/entity/Q219,https://beyond-notability.wikibase.cloud/entity/P71,https://beyond-notability.wikibase.cloud/entity/Q2086,1908-01-01T00:00:00Z,9,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/a8cb14e3f795be35aa7849c41cac676a,https://beyond-notability.wikibase.cloud/entity/statement/Q219-ad098f86-40b7-6a65-7135-f7ebe158fd99
https://beyond-notability.wikibase.cloud/entity/Q997,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,1892-11-23T00:00:00Z,11,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/eef98d1d5b27edecdf08b69d64a5671a,https://beyond-notability.wikibase.cloud/entity/statement/Q997-19b1375c-4267-f6fb-32c9-07f38dcb260a
https://beyond-notability.wikibase.cloud/entity/Q874,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,1892-07-01T00:00:00Z,10,https://beyond-notability.wikibase.cloud/entity/P1,point in time,https://beyond-notability.wikibase.cloud/value/3b56f6795679600b030723029b1be43b,https://beyond-notability.wikibase.cloud/entity/statement/Q874-dc2f8a62-482f-2110-701d-9eecba67f4da
